0.00	0.10	97201	78	46716
0.10	0.20	28658	103	3524
0.20	0.30	18419	152	1460
0.30	0.40	15621	299	895
0.40	0.50	16840	508	693
0.50	0.60	16659	691	485
0.60	0.70	17796	892	293
0.70	0.80	18948	1476	154
0.80	0.90	37236	3608	93
0.90	1.00	409651	141237	69
