 id  | initial_value | is_fixed |         description          |  count  |        weight         
 182 |             0 | f        | f_char_1gram-™-C             |       1 |                     0
 184 |             0 | f        | f_char_1gram-é-CSg           |      45 |                     0
  64 |             0 | f        | f_naivefeature-{_T           |      61 |                     0
 186 |             0 | f        | f_char_1gram-«-TSg           |       1 |                     0
 155 |             0 | f        | f_char_1gram-©-C             |       2 |                     0
 152 |             0 | f        | f_char_1gram-В-T             |       1 |                     0
 209 |             0 | f        | f_candgen_distance-6         |       1 |                     0
 156 |             0 | f        | f_char_1gram-ߦ-T             |       1 |                     0
 161 |             0 | f        | f_char_1gram-�-T             |      10 |                     0
 169 |             0 | f        | f_char_1gram-“-T             |      39 |                     0
 168 |             0 | f        | f_char_1gram-é-CTSg          |       2 |                     0
  62 |             0 | f        | f_naivefeature-}_TSg         |       2 |                     0
 115 |             0 | f        | f_naivefeature-upc_CTSg      |       2 |                     0
 112 |             0 | f        | f_naivefeature-}_C           |      75 |                     0
 167 |             0 | f        | f_char_1gram-ޞ-T             |       1 |                     0
  42 |             0 | f        | f_naivefeature-'_CTSg        |       5 |                     0
  41 |             0 | f        | f_naivefeature-{_TSg         |       1 |                     0
 158 |             0 | f        | f_char_1gram-“-TSg           |       1 |                     0
 200 |             0 | f        | f_char_1gram-Ј-T             |       1 |                     0
  87 |             0 | f        | f_naivefeature-"_CT          |       3 |                     0
 198 |             0 | f        | f_char_1gram-Ё-T             |       1 |                     0
 193 |             0 | f        | f_char_1gram-ߴ-T             |       1 |                     0
 196 |             0 | f        | f_char_1gram-̅-T              |       1 |                     0
  84 |             0 | f        | f_naivefeature-notascii_CT   |      53 |                     0
 194 |             0 | f        | f_char_1gram-»-T             |      16 |                     0
  45 |             0 | f        | f_naivefeature-!_CSg         |       7 |                     0
  74 |             0 | f        | f_naivefeature-{_C           |       7 |                     0
 191 |             0 | f        | f_char_1gram-”-CSg           |       1 |                     0
 128 |             0 | f        | f_naivefeature-[_TSg         |      12 |                     0
 173 |             0 | f        | f_char_1gram-”-C             |      56 |                     0
 176 |             0 | f        | f_char_1gram-»-TSg           |       1 |                     0
 175 |             0 | f        | f_char_1gram-—-T             |      16 |                     0
 148 |             0 | f        | f_char_1gram-ȟ-T             |       1 |                     0
 150 |             0 | f        | f_char_1gram-«-T             |      19 |                     0
 202 |             0 | f        | f_char_1gram-Խ-T             |       1 |                     0
 149 |             0 | f        | f_char_1gram-݄-T              |       1 |                     0
 151 |             0 | f        | f_char_1gram-Ф-T             |       1 |                     0
  48 |             0 | f        | f_naivefeature-?_CSg         |      20 | -1.22506996932095e-05
 160 |             0 | f        | f_char_1gram-Â-CSg           |      35 | -1.24994136459071e-05
 188 |             0 | f        | f_char_1gram-Ã-C             |      10 | -1.24994136459071e-05
 171 |             0 | f        | f_char_1gram-‘-T             |     117 | -1.24994136459071e-05
 195 |             0 | f        | f_char_1gram-’-CSg           |      22 | -2.24957480279038e-05
  52 |             0 | f        | f_naivefeature-fi_CTSg       |       3 | -2.49988272918142e-05
  94 |             0 | f        | f_naivefeature-upc_TSg       |      40 | -4.29701619024652e-05
 189 |             0 | f        | f_char_1gram-¹-C             |      22 | -4.95051751253141e-05
 172 |             0 | f        | f_char_1gram-ﬁ-CSg           |      74 | -5.71778723325791e-05
 109 |             0 | f        | f_naivefeature-"_TSg         |      22 | -6.15083979463937e-05
 185 |             0 | f        | f_char_1gram-ﬂ-CSg           |      40 | -0.000101167693534884
 153 |             0 | f        | f_char_1gram-»-CSg           |      71 | -0.000133334981130115
  89 |             0 | f        | f_naivefeature-"_CSg         |     126 | -0.000136709263512483
 197 |             0 | f        | f_char_1gram-«-CSg           |      85 | -0.000186866295878409
 204 |             0 | f        | f_candgen_distance-0         |      51 |  -0.00020932820698845
  49 |             0 | f        | f_naivefeature-[_CSg         |      81 | -0.000214711940670792
