0.00	0.10	95308	1907	86907
0.10	0.20	14747	1864	11507
0.20	0.30	8134	2274	5250
0.30	0.40	7903	3529	3960
0.40	0.50	8246	4408	3468
0.50	0.60	9471	5407	3597
0.60	0.70	18169	11684	5334
0.70	0.80	37621	28071	7758
0.80	0.90	86969	69789	15884
0.90	1.00	42970	35549	7007
