 id  | initial_value | is_fixed |        description         |  count  |       weight        
  59 |             0 | f        | f_naivefeature-upc_T       |    2522 |   -2.35442414344601
  11 |             0 | f        | f_naivefeature-upp_C       |   22647 |   -2.38695682117634
  53 |             0 | f        | f_naivefeature-wl_T        |  216493 |    -2.4441230435604
  38 |             0 | f        | f_naivefeature-notascii_C  |   20895 |    -2.4534696522459
  34 |             0 | f        | f_naivefeature-fi_T        |    3011 |   -2.70471992197971
  30 |             0 | f        | f_naivefeature-"_T         |    1242 |   -2.82127907200512
  52 |             0 | f        | f_naivefeature-fl_C        |    4229 |   -2.85068014859342
  88 |             0 | f        | f_char_1gram-«-C           |    4859 |   -3.04324679822122
  12 |             0 | f        | f_naivefeature-'_C         |   37818 |    -3.6967264339876
  81 |             0 | f        | f_char_1gram-”-C           |      56 |   -3.94461866599508
  95 |             0 | f        | f_char_1gram-”-T           |      39 |    -4.5316272141532
  68 |             0 | f        | f_char_1gram-ﬂ-T           |    3219 |   -4.94082456924955
  46 |             0 | f        | f_naivefeature-]_T         |    2036 |   -5.16004027461177
  15 |             0 | f        | f_naivefeature-!_C         |    1264 |   -5.35589974529766
  54 |             0 | f        | f_naivefeature-"_C         |    3562 |   -5.73380683988162
  17 |             0 | f        | f_naivefeature-]_C         |    1318 |   -6.10447838451669
  87 |             0 | f        | f_char_1gram-„-C           |     242 |   -8.13518920176314
  27 |             0 | f        | f_naivefeature-[_C         |     825 |   -8.45598752439715
  69 |             0 | f        | f_char_1gram-»-C           |    5352 |   -12.2839036848195
   4 |           -20 | t        | f_constraint-              |  701616 |                 -20
   0 |             0 | f        | f_ocr_bias-T               |  397459 |   -225.594508482235
   2 |             0 | f        | f_ocr_bias-C               |  463873 |   -225.853407142697
   5 |             0 | f        | f_2gram_allneg-            |  517688 |   -245.707026660968
(109 rows)

