0.00	0.10	319835	1152	43106
0.10	0.20	60303	1085	1304
0.20	0.30	40655	1511	280
0.30	0.40	22448	1237	181
0.40	0.50	17739	1142	81
0.50	0.60	17958	1665	47
0.60	0.70	13712	1552	50
0.70	0.80	19197	2851	47
0.80	0.90	31082	4976	89
0.90	1.00	369778	99545	147
