0.00	0.10	33085	12455	0
0.10	0.20	6	3	0
0.20	0.30	1	0	0
0.30	0.40	7	3	0
0.40	0.50	3	0	0
0.50	0.60	4	0	0
0.60	0.70	8	3	0
0.70	0.80	1	0	0
0.80	0.90	5	2	0
0.90	1.00	332612	43083	23536
