0.00	0.10	21250	9002	10749
0.10	0.20	87	0	87
0.20	0.30	549	0	549
0.30	0.40	44	0	44
0.40	0.50	0	0	0
0.50	0.60	0	0	0
0.60	0.70	0	0	0
0.70	0.80	0	0	0
0.80	0.90	0	0	0
0.90	1.00	95973	44478	13658
