0.00	0.10	109141	13241	95900
0.10	0.20	29071	9193	19878
0.20	0.30	21744	11257	10487
0.30	0.40	21654	14506	7148
0.40	0.50	15162	9060	6102
0.50	0.60	11215	9273	1942
0.60	0.70	27629	21486	6143
0.70	0.80	35384	24791	10593
0.80	0.90	28225	23710	4515
0.90	1.00	19069	12527	6542
