0.00	0.10	802	283	321
0.10	0.20	226	1	43
0.20	0.30	269	0	9
0.30	0.40	334	0	6
0.40	0.50	428	3	4
0.50	0.60	397	26	4
0.60	0.70	190	23	0
0.70	0.80	200	87	1
0.80	0.90	163	96	0
0.90	1.00	1083	1054	0
