0.00	0.10	322366	120377	196279
0.10	0.20	187	117	70
0.20	0.30	41	24	17
0.30	0.40	23	7	16
0.40	0.50	16	8	8
0.50	0.60	8	4	4
0.60	0.70	5	1	4
0.70	0.80	0	0	0
0.80	0.90	0	0	0
0.90	1.00	0	0	0
