0.00	0.10	98011	66	47234
0.10	0.20	31049	69	3884
0.20	0.30	19397	119	1486
0.30	0.40	14410	195	667
0.40	0.50	13761	292	394
0.50	0.60	13280	405	277
0.60	0.70	14728	664	190
0.70	0.80	21579	1548	118
0.80	0.90	43040	3969	68
0.90	1.00	407774	141717	64
