0.00	0.10	335	92	179
0.10	0.20	91	37	28
0.20	0.30	62	35	12
0.30	0.40	53	16	14
0.40	0.50	75	18	34
0.50	0.60	103	34	47
0.60	0.70	47	16	22
0.70	0.80	45	18	9
0.80	0.90	46	16	12
0.90	1.00	368	160	110
