0.00	0.10	96355	397	10871
0.10	0.20	128	0	8
0.20	0.30	1287	3	59
0.30	0.40	7430	425	409
0.40	0.50	8768	489	516
0.50	0.60	968	9	27
0.60	0.70	1311	4	31
0.70	0.80	289	1	12
0.80	0.90	18	0	2
0.90	1.00	265632	52653	12012
