0.00	0.10	0	0	0
0.10	0.20	111207	5293	37072
0.20	0.30	26125	19	14482
0.30	0.40	22382	31	2527
0.40	0.50	33699	43	69
0.50	0.60	37839	38	186
0.60	0.70	101012	251	29
0.70	0.80	64338	1817	8
0.80	0.90	72250	15985	4
0.90	1.00	208177	125567	5
