0.00	0.10	117993	1547	21069
0.10	0.20	2206	49	196
0.20	0.30	214	4	16
0.30	0.40	2173	140	294
0.40	0.50	193	15	22
0.50	0.60	1998	45	29
0.60	0.70	1769	34	8
0.70	0.80	1475	25	25
0.80	0.90	773	26	83
0.90	1.00	242354	52527	1524
