0.00	0.10	473	0	0
0.10	0.20	14	0	0
0.20	0.30	25	0	0
0.30	0.40	19	0	0
0.40	0.50	28	0	0
0.50	0.60	13	0	0
0.60	0.70	6	0	0
0.70	0.80	2	0	0
0.80	0.90	6	0	0
0.90	1.00	46	0	0
