0.00	0.10	170	15	155
0.10	0.20	28	7	21
0.20	0.30	9	2	7
0.30	0.40	9	0	9
0.40	0.50	17	5	12
0.50	0.60	18	12	6
0.60	0.70	12	8	4
0.70	0.80	11	8	3
0.80	0.90	4	0	4
0.90	1.00	19	13	6
