0.00	0.10	105	17	88
0.10	0.20	10	4	6
0.20	0.30	8	2	6
0.30	0.40	21	11	10
0.40	0.50	17	11	6
0.50	0.60	14	8	6
0.60	0.70	21	16	5
0.70	0.80	21	13	8
0.80	0.90	20	14	6
0.90	1.00	83	62	21
