0.00	0.10	200	7	193
0.10	0.20	4	1	3
0.20	0.30	10	0	10
0.30	0.40	15	2	13
0.40	0.50	4	2	2
0.50	0.60	5	3	2
0.60	0.70	11	6	5
0.70	0.80	10	8	2
0.80	0.90	15	12	3
0.90	1.00	31	17	14
