0.00	0.10	151757	1277	22502
0.10	0.20	590	15	11
0.20	0.30	502	13	13
0.30	0.40	576	58	9
0.40	0.50	462	13	5
0.50	0.60	443	12	7
0.60	0.70	383	14	2
0.70	0.80	433	18	8
0.80	0.90	605	96	8
0.90	1.00	215764	52633	575
