0.00	0.10	163	13	150
0.10	0.20	24	4	20
0.20	0.30	22	3	19
0.30	0.40	9	3	6
0.40	0.50	16	4	12
0.50	0.60	10	2	8
0.60	0.70	11	7	4
0.70	0.80	16	11	5
0.80	0.90	12	10	2
0.90	1.00	14	10	4
