0.00	0.10	33651	12306	0
0.10	0.20	0	0	0
0.20	0.30	0	0	0
0.30	0.40	0	0	0
0.40	0.50	0	0	0
0.50	0.60	0	0	0
0.60	0.70	0	0	0
0.70	0.80	0	0	0
0.80	0.90	0	0	0
0.90	1.00	335874	42404	23162
