0.00	0.10	156	35	121
0.10	0.20	6	2	4
0.20	0.30	10	5	5
0.30	0.40	8	6	2
0.40	0.50	4	1	3
0.50	0.60	7	6	1
0.60	0.70	12	11	1
0.70	0.80	16	13	3
0.80	0.90	121	112	9
0.90	1.00	2772	2695	77
